"code_system","code","display"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C63.7","Other specified parts of male genital organs"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C63.8","Overlapping lesion of male genital organs Note:"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C63.9","Male genital organs, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C64","KIDNEY"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C64.9","Kidney, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C65","RENAL PELVIS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C65.9","Renal pelvis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C66","URETER"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C66.9","Ureter"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67","BLADDER"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.0","Trigone of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.1","Dome of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.2","Lateral wall of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.3","Anterior wall of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.4","Posterior wall of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.5","Bladder neck"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.6","Ureteric orifice"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.7","Urachus"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.8","Overlapping lesion of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.9","Bladder, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C68","OTHER AND UNSPECIFIED URINARY ORGANS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C68.0","Urethra"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C68.1","Paraurethral gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C68.8","Overlapping lesion of urinary organs"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C68.9","Urinary system, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69","EYE AND ADNEXA"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.0","Conjunctiva"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.1","Cornea, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.2","Retina"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.3","Choroid"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.4","Ciliary body"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.5","Lacrimal gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.6","Orbit, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.8","Overlapping lesion of eye and adnexa"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.9","Eye, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C70","MENINGES"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C70.0","Cerebral meninges"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C70.1","Spinal meninges"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C70.9","Meninges, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71","BRAIN"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.0","Cerebrum"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.1","Frontal lobe"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.2","Temporal lobe"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.3","Parietal lobe"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.4","Occipital lobe"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.5","Ventricle, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.6","Cerebellum, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.7","Brain stem"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.8","Overlapping lesion of brain"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.9","Brain, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72","SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.0","Spinal cord"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.1","Cauda equina"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.2","Olfactory nerve"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.3","Optic nerve"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.4","Acoustic nerve"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.5","Cranial nerve, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.8","Overlapping lesion of brain and central nervous system"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.9","Nervous system, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C73","THYROID GLAND"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C73.9","Thyroid gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C74","ADRENAL GLAND"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C74.0","Cortex of adrenal gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C74.1","Medulla of adrenal gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C74.9","Adrenal gland, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75","OTHER ENDOCRINE GLANDS AND RELATED STRUCTURES"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.0","Parathyroid gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.1","Pituitary gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.2","Craniopharyngeal duct"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.3","Pineal gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.4","Carotid body"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.5","Aortic body and other paraganglia"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.8","Overlapping lesion of endocrine glands and related structures"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.9","Endocrine gland, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76","OTHER AND ILL-DEFINED SITES"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.0","Head, face or neck, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.1","Thorax, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.2","Abdomen, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.3","Pelvis, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.4","Upper limb, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.5","Lower limb, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.7","Other ill-defined sites"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.8","Overlapping lesion of ill-defined sites"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77","LYMPH NODES"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.0","Lymph nodes of head, face and neck"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.1","Intrathoracic lymph nodes"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.2","Intra-abdominal lymph nodes"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.3","Lymph nodes of axilla or arm"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.4","Lymph nodes of inguinal region or leg"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.5","Pelvic lymph nodes"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.8","Lymph nodes of multiple regions"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.9","Lymph node, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C80","UNKNOWN PRIMARY SITE"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C80.9","Unknown primary site"
"http://terminology.hl7.org/CodeSystem/umls","C1882062","Neoplasm"
"http://terminology.hl7.org/CodeSystem/umls","C2939419","Metastatic Malignant Neoplasm (NCI:C36263)"
"http://terminology.hl7.org/CodeSystem/umls","C0521158","Recurrent tumor"
"http://terminology.hl7.org/CodeSystem/umls","C0677930","Primary tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8000/0","Neoplasm, benign"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8000/1","Neoplasm, uncertain whether benign or malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8000/3","Neoplasm, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8000/6","Neoplasm, metastatic"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8000/9","Neoplasm, malignant, uncertain whether primary or metastatic"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8001/0","Tumor cells, benign"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8001/1","Tumor cells, uncertain whether benign or malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8001/3","Tumor cells, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8002/3","Malignant tumor, small cell type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8003/3","Malignant tumor, giant cell type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8004/3","Malignant tumor, spindle cell type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8005/0","Clear cell tumor, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8005/3","Malignant tumor, clear cell type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8010/0","Epithelial tumor, benign"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8010/2","Carcinoma in situ, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8010/3","Carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8010/6","Carcinoma, metastatic, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8010/9","Carcinomatosis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8011/0","Epithelioma, benign"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8011/3","Epithelioma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8012/3","Large cell carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8013/3","Large cell neuroendocrine carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8014/3","Large cell carcinoma with rhabdoid phenotype"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8015/3","Glassy cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8020/3","Carcinoma, undifferentiated, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8021/3","Carcinoma, anaplastic, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8022/3","Pleomorphic carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8030/3","Giant cell and spindle cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8031/3","Giant cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8032/3","Spindle cell carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8033/3","Pseudosarcomatous carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8034/3","Polygonal cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8035/3","Carcinoma with osteoclast-like giant cells"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8040/0","Tumorlet, benign"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8040/1","Tumorlet, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8041/3","Small cell carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8042/3","Oat cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8043/3","Small cell carcinoma, fusiform cell"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8044/3","Small cell carcinoma, intermediate cell"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8045/3","Combined small cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8046/3","Non-small cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8050/0","Papilloma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8050/2","Papillary carcinoma in situ"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8050/3","Papillary carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8051/0","Verrucous papilloma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8051/3","Verrucous carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8052/0","Squamous cell papilloma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8052/2","Papillary squamous cell carcinoma, non-invasive"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8052/3","Papillary squamous cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8053/0","Squamous cell papilloma, inverted"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8060/0","Squamous papillomatosis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8070/2","Squamous cell carcinoma in situ, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8070/3","Squamous cell carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8070/6","Squamous cell carcinoma, metastatic, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8071/3","Squamous cell carcinoma, keratinizing, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8072/3","Squamous cell carcinoma, large cell, nonkeratinizing, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8073/3","Squamous cell carcinoma, small cell, nonkeratinizing"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8074/3","Squamous cell carcinoma, spindle cell"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8075/3","Squamous cell carcinoma, adenoid"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8076/2","Squamous cell carcinoma in situ with questionable stromal invasion"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8076/3","Squamous cell carcinoma, microinvasive"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8077/2","Squamous intraepithelial neoplasia, grade III"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8078/3","Squamous cell carcinoma with horn formation"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8080/2","Queyrat erythroplasia"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8081/2","Bowen disease"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8082/3","Lymphoepithelial carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8083/3","Basaloid squamous cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8084/3","Squamous cell carcinoma, clear cell type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8090/1","Basal cell tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8090/3","Basal cell carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8091/3","Multifocal superficial basal cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8092/3","Infiltrating basal cell carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8093/3","Basal cell carcinoma, fibroepithelial"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8094/3","Basosquamous carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8095/3","Metatypical carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8096/0","Intraepidermal epithelioma of Jadassohn"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8097/3","Basal cell carcinoma, nodular"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8098/3","Adenoid basal carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8100/0","Trichoepithelioma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8101/0","Trichofolliculoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8102/0","Trichilemmoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8102/3","Trichilemmocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8103/0","Pilar tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8110/0","Pilomatrixoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8110/3","Pilomatrix carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8120/0","Transitional cell papilloma, benign"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8120/1","Urothelial papilloma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8120/2","Transitional cell carcinoma in situ"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8120/3","Transitional cell carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8121/0","Schneiderian papilloma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8121/1","Transitional cell papilloma, inverted, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8121/3","Schneiderian carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8122/3","Transitional cell carcinoma, spindle cell"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8123/3","Basaloid carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8124/3","Cloacogenic carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8130/1","Papillary transitional cell neoplasm of low malignant potential"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8130/2","Papillary transitional cell carcinoma, non-invasive"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8130/3","Papillary transitional cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8131/3","Transitional cell carcinoma, micropapillary"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8140/0","Adenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8140/1","Atypical adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8140/2","Adenocarcinoma in situ, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8140/3","Adenocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8140/6","Adenocarcinoma, metastatic, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8141/3","Scirrhous adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8142/3","Linitis plastica"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8143/3","Superficial spreading adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8144/3","Adenocarcinoma, intestinal type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8145/3","Carcinoma, diffuse type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8146/0","Monomorphic adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8147/0","Basal cell adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8147/3","Basal cell adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8148/2","Glandular intraepithelial neoplasia, grade III"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8149/0","Canalicular adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8150/0","Islet cell adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8150/1","Islet cell tumor, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8150/3","Islet cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8151/0","Insulinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8151/3","Insulinoma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8152/1","Glucagonoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8152/3","Glucagonoma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8153/1","Gastrinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8153/3","Gastrinoma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8154/3","Mixed islet cell and exocrine adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8155/1","Vipoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8155/3","Vipoma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8156/1","Somatostatinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8156/3","Somatostatinoma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8157/1","Enteroglucagonoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8157/3","Enteroglucagonoma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8160/0","Bile duct adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8160/3","Cholangiocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8161/0","Bile duct cystadenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8161/3","Bile duct cystadenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8162/3","Klatskin tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8170/0","Liver cell adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8170/3","Hepatocellular carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8171/3","Hepatocellular carcinoma, fibrolamellar"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8172/3","Hepatocellular carcinoma, scirrhous"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8173/3","Hepatocellular carcinoma, spindle cell variant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8174/3","Hepatocellular carcinoma, clear cell type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8175/3","Hepatocellular carcinoma, pleomorphic type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8180/3","Combined hepatocellular carcinoma and cholangiocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8190/0","Trabecular adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8190/3","Trabecular adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8191/0","Embryonal adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8200/0","Eccrine dermal cylindroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8200/3","Adenoid cystic carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8201/2","Cribriform carcinoma in situ"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8201/3","Cribriform carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8202/0","Microcystic adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8204/0","Lactating adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8210/0","Adenomatous polyp, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8210/2","Adenocarcinoma in situ in adenomatous polyp"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8210/3","Adenocarcinoma in adenomatous polyp"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8211/0","Tubular adenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8211/3","Tubular adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8212/0","Flat adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8213/0","Serrated adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8214/3","Parietal cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8215/3","Adenocarcinoma of anal glands"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8220/0","Adenomatous polyposis coli"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8220/3","Adenocarcinoma in adenomatous polyposis coli"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8221/0","Multiple adenomatous polyps"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8221/3","Adenocarcinoma in multiple adenomatous polyps"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8230/2","Ductal carcinoma in situ, solid type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8230/3","Solid carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8231/3","Carcinoma simplex"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8240/1","Carcinoid tumor of uncertain malignant potential"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8240/3","Carcinoid tumor, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8241/3","Enterochromaffin cell carcinoid"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8242/1","Enterochromaffin-like cell carcinoid, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8242/3","Enterochromaffin-like cell tumor, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8243/3","Goblet cell carcinoid"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8244/3","Composite carcinoid"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8245/1","Tubular carcinoid"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8245/3","Adenocarcinoid tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8246/3","Neuroendocrine carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8247/3","Merkel cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8248/1","Apudoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8249/3","Atypical carcinoid tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8250/1","Pulmonary adenomatosis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8250/3","Bronchiolo-alveolar adenocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8251/0","Alveolar adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8251/3","Alveolar adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8252/3","Bronchiolo-alveolar carcinoma, non- mucinous"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8253/3","Bronchiolo-alveolar carcinoma, mucinous"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8254/3","Bronchiolo-alveolar carcinoma, mixed mucinous and non-mucinous"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8255/3","Adenocarcinoma with mixed subtypes"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8260/0","Papillary adenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8260/3","Papillary adenocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8261/0","Villous adenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8261/2","Adenocarcinoma in situ in villous adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8261/3","Adenocarcinoma in villous adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8262/3","Villous adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8263/0","Tubulovillous adenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8263/2","Adenocarcinoma in situ in tubulovillous adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8263/3","Adenocarcinoma in tubulovillous adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8264/0","Papillomatosis, glandular"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8270/0","Chromophobe adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8270/3","Chromophobe carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8271/0","Prolactinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8272/0","Pituitary adenoma, NOS"
