"code_system","code","display"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C60","PENIS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C60.0","Prepuce"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C60.1","Glans penis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C60.2","Body of penis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C60.8","Overlapping lesion of penis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C60.9","Penis, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C61","PROSTATE GLAND"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C61.9","Prostate gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C62","TESTIS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C62.0","Undescended testis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C62.1","Descended testis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C62.9","Testis, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C63","OTHER AND UNSPECIFIED MALE GENITAL ORGANS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C63.0","Epididymis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C63.1","Spermatic cord"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C63.2","Scrotum, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C63.7","Other specified parts of male genital organs"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C63.8","Overlapping lesion of male genital organs Note:"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C63.9","Male genital organs, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C64","KIDNEY"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C64.9","Kidney, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C65","RENAL PELVIS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C65.9","Renal pelvis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C66","URETER"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C66.9","Ureter"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67","BLADDER"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.0","Trigone of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.1","Dome of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.2","Lateral wall of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.3","Anterior wall of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.4","Posterior wall of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.5","Bladder neck"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.6","Ureteric orifice"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.7","Urachus"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.8","Overlapping lesion of bladder"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C67.9","Bladder, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C68","OTHER AND UNSPECIFIED URINARY ORGANS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C68.0","Urethra"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C68.1","Paraurethral gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C68.8","Overlapping lesion of urinary organs"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C68.9","Urinary system, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69","EYE AND ADNEXA"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.0","Conjunctiva"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.1","Cornea, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.2","Retina"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.3","Choroid"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.4","Ciliary body"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.5","Lacrimal gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.6","Orbit, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.8","Overlapping lesion of eye and adnexa"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C69.9","Eye, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C70","MENINGES"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C70.0","Cerebral meninges"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C70.1","Spinal meninges"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C70.9","Meninges, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71","BRAIN"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.0","Cerebrum"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.1","Frontal lobe"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.2","Temporal lobe"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.3","Parietal lobe"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.4","Occipital lobe"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.5","Ventricle, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.6","Cerebellum, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.7","Brain stem"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.8","Overlapping lesion of brain"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C71.9","Brain, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72","SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.0","Spinal cord"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.1","Cauda equina"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.2","Olfactory nerve"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.3","Optic nerve"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.4","Acoustic nerve"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.5","Cranial nerve, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.8","Overlapping lesion of brain and central nervous system"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C72.9","Nervous system, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C73","THYROID GLAND"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C73.9","Thyroid gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C74","ADRENAL GLAND"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C74.0","Cortex of adrenal gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C74.1","Medulla of adrenal gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C74.9","Adrenal gland, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75","OTHER ENDOCRINE GLANDS AND RELATED STRUCTURES"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.0","Parathyroid gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.1","Pituitary gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.2","Craniopharyngeal duct"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.3","Pineal gland"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.4","Carotid body"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.5","Aortic body and other paraganglia"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.8","Overlapping lesion of endocrine glands and related structures"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C75.9","Endocrine gland, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76","OTHER AND ILL-DEFINED SITES"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.0","Head, face or neck, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.1","Thorax, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.2","Abdomen, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.3","Pelvis, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.4","Upper limb, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.5","Lower limb, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.7","Other ill-defined sites"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C76.8","Overlapping lesion of ill-defined sites"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77","LYMPH NODES"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.0","Lymph nodes of head, face and neck"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.1","Intrathoracic lymph nodes"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.2","Intra-abdominal lymph nodes"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.3","Lymph nodes of axilla or arm"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.4","Lymph nodes of inguinal region or leg"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.5","Pelvic lymph nodes"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.8","Lymph nodes of multiple regions"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C77.9","Lymph node, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C80","UNKNOWN PRIMARY SITE"
"http://terminology.hl7.org/CodeSystem/icd-o-3","C80.9","Unknown primary site"
